session_id,administrative,administrative_duration,informational,informational_duration,productrelated,productrelated_duration,bouncerates,exitrates,pagevalues,specialday,month,operatingsystems,browser,region,traffictype,visitortype,weekend,revenue
SESSION-00199,0,0.0,0,0.0,17,840.2333333,0.0,0.001666667,109.176,0.0,Mar,2,2,9,2,New_Visitor,False,True
SESSION-00200,3,94.0,2,125.0,55,1970.844805,0.0,0.001724138,96.25511582,0.0,Mar,2,4,1,2,New_Visitor,True,True
SESSION-00201,1,32.0,0,0.0,50,2867.0,0.0,0.004,153.4432478,0.0,Mar,2,2,7,8,Returning_Visitor,True,True
SESSION-00202,0,0.0,0,0.0,5,43.0,0.0,0.04,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False
SESSION-00203,5,218.0,0,0.0,13,284.5,0.0,0.004166667,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,False
SESSION-00204,0,0.0,0,0.0,3,133.5,0.0,0.088888889,0.0,0.0,Mar,1,2,1,8,Returning_Visitor,False,False
SESSION-00205,1,119.0,0,0.0,12,297.6666667,0.0,0.008333333,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
SESSION-00206,3,281.0,0,0.0,16,453.75,0.0,0.005263158,0.0,0.0,Mar,2,2,5,2,New_Visitor,False,False
SESSION-00207,1,18.0,0,0.0,16,1331.75,0.0,0.0125,33.79956701,0.0,Mar,2,5,2,3,New_Visitor,False,True
SESSION-00208,2,40.0,0,0.0,5,558.5,0.0,0.028571429,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,False
SESSION-00209,3,107.0,0,0.0,4,145.8333333,0.0,0.016666667,0.0,0.0,Mar,3,2,7,1,New_Visitor,False,False
SESSION-00210,0,0.0,0,0.0,8,731.0,0.0,0.04375,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
SESSION-00211,2,49.0,1,127.0,4,188.0,0.033333333,0.0375,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
SESSION-00212,0,0.0,0,0.0,14,565.3333333,0.037619048,0.04952381,0.0,0.0,Mar,2,6,3,1,Returning_Visitor,False,False
SESSION-00213,0,0.0,0,0.0,2,50.0,0.0,0.05,0.0,0.0,Mar,3,2,8,11,Returning_Visitor,False,False
SESSION-00214,4,57.0,0,0.0,7,591.0,0.006666667,0.033333333,0.0,0.0,Mar,1,2,6,6,Returning_Visitor,True,False
SESSION-00215,2,2.0,3,261.0,10,281.0,0.0,0.042857143,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
SESSION-00216,2,123.0,2,306.3333333,18,483.8333333,0.0,0.02,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
SESSION-00217,2,118.0,0,0.0,4,42.0,0.0,0.066666667,0.0,0.0,Mar,1,2,7,3,Returning_Visitor,False,False
SESSION-00218,0,0.0,0,0.0,35,1192.386111,0.005714286,0.028571429,0.0,0.0,Mar,2,4,2,2,Returning_Visitor,False,False
SESSION-00219,0,0.0,0,0.0,12,198.0,0.016666667,0.075,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
SESSION-00220,0,0.0,0,0.0,3,15.0,0.0,0.066666667,0.0,0.0,Mar,2,4,3,12,Returning_Visitor,False,False
SESSION-00221,2,38.0,0,0.0,14,643.0,0.0,0.013333333,35.0928,0.0,Mar,2,2,5,1,Returning_Visitor,False,True
SESSION-00222,0,0.0,0,0.0,5,23.0,0.08,0.12,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
SESSION-00223,0,0.0,0,0.0,4,14.0,0.1,0.15,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
SESSION-00224,1,54.0,0,0.0,6,210.5,0.0,0.02,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False
SESSION-00225,1,993.0,0,0.0,28,1529.30467,0.001481481,0.009150327,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False
SESSION-00226,0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,Mar,2,2,3,11,Returning_Visitor,True,False
SESSION-00227,5,74.25,2,84.0,37,1599.083333,0.0,0.006578947,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
SESSION-00228,0,0.0,0,0.0,9,102.5,0.0,0.022222222,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
SESSION-00229,0,0.0,0,0.0,16,2337.0,0.0,0.013333333,17.76266667,0.0,Mar,2,2,1,1,Returning_Visitor,False,True
SESSION-00230,0,0.0,0,0.0,19,1883.5,0.010526316,0.021052632,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
SESSION-00231,2,32.0,0,0.0,50,1245.3,0.004,0.020666667,7.146260888,0.0,Mar,2,2,7,9,Returning_Visitor,True,False
SESSION-00232,6,666.8333333,0,0.0,22,1674.583333,0.0,0.014666667,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
SESSION-00233,0,0.0,0,0.0,9,132.0,0.011111111,0.033333333,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,True,False
SESSION-00234,1,73.0,1,740.0,50,1434.255128,0.0,0.019230769,22.03276923,0.0,Mar,2,2,3,2,Returning_Visitor,True,False
SESSION-00235,2,154.0,0,0.0,18,367.25,0.005263158,0.044210526,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False
SESSION-00236,3,49.33333333,5,303.25,7,148.5,0.0,0.014081633,0.0,0.0,Mar,3,2,2,2,Returning_Visitor,False,False
SESSION-00237,3,118.5,0,0.0,29,1482.210784,0.006896552,0.010600255,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,True,False
SESSION-00238,6,153.5,0,0.0,34,1048.492063,0.011578947,0.032225685,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,True,False
SESSION-00239,0,0.0,0,0.0,9,478.0,0.0,0.011111111,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,True,False
SESSION-00240,0,0.0,0,0.0,16,980.25,0.0,0.04,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False
SESSION-00241,8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
SESSION-00242,2,24.5,0,0.0,22,353.1666667,0.018181818,0.031818182,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,False,False
SESSION-00243,1,0.0,0,0.0,18,1489.083333,0.023529412,0.046470588,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
SESSION-00244,0,0.0,1,1220.0,28,2389.333333,0.016666667,0.030833333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
SESSION-00245,0,0.0,0,0.0,7,753.0,0.0,0.00952381,0.0,0.0,Mar,2,10,1,2,Returning_Visitor,False,False
SESSION-00246,0,0.0,0,0.0,31,688.1666667,0.0,0.019354839,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,False,False
SESSION-00247,0,0.0,0,0.0,14,811.0,0.015384615,0.041025641,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
SESSION-00248,1,22.0,0,0.0,9,415.25,0.033333333,0.048148148,0.0,0.0,Mar,3,3,1,1,Returning_Visitor,False,False
SESSION-00249,16,155.6313131,0,0.0,32,908.013456,0.005,0.01805276,4.368515556,0.0,Mar,2,2,3,2,Returning_Visitor,False,True
SESSION-00250,1,21.33333333,1,235.0,71,2753.378571,0.012676056,0.015201207,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False
SESSION-00251,2,191.0,1,100.0,46,2452.582143,0.007246377,0.022253906,0.0,0.0,Mar,3,2,9,3,Returning_Visitor,True,False
SESSION-00252,0,0.0,0,0.0,18,5188.5,0.0,0.05,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
SESSION-00253,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
SESSION-00254,0,0.0,0,0.0,5,57.0,0.08,0.12,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
SESSION-00255,0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,True,False
SESSION-00256,4,96.5,0,0.0,19,1430.659091,0.01,0.025666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
SESSION-00257,1,13.0,0,0.0,2,20.0,0.0,0.05,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
SESSION-00258,5,1388.75,0,0.0,4,1373.75,0.0,0.02,0.0,0.0,Mar,1,1,7,8,Returning_Visitor,False,False
SESSION-00259,0,0.0,0,0.0,45,844.25,0.0,0.01037037,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
SESSION-00260,0,0.0,1,0.0,7,188.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False
SESSION-00261,3,51.0,0,0.0,14,527.375,0.015555556,0.033862434,0.0,0.0,Mar,7,1,6,1,Returning_Visitor,True,False
SESSION-00262,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,3,5,2,Returning_Visitor,False,False
SESSION-00263,1,158.0,1,64.0,29,1916.761905,0.006451613,0.018709677,8.772473118,0.0,Mar,2,2,3,2,Returning_Visitor,True,True
SESSION-00264,0,0.0,0,0.0,9,116.3333333,0.0,0.066666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
SESSION-00265,0,0.0,0,0.0,30,397.0,0.0,0.02,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
SESSION-00266,0,0.0,0,0.0,63,5220.083333,0.0,0.003329865,51.46331148,0.0,Mar,2,5,3,1,Returning_Visitor,True,True
SESSION-00267,0,0.0,0,0.0,20,219.3333333,0.0,0.011666667,0.0,0.0,Mar,1,8,7,2,Returning_Visitor,False,False
SESSION-00268,0,0.0,0,0.0,5,74.0,0.0,0.04,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
SESSION-00269,0,0.0,0,0.0,15,1559.6,0.0,0.033846154,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
SESSION-00270,0,0.0,0,0.0,6,236.5,0.0,0.016666667,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
SESSION-00271,1,10.0,0,0.0,14,348.6666667,0.035714286,0.053571429,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
SESSION-00272,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
SESSION-00273,1,28.0,1,47.0,13,224.5,0.0,0.014285714,0.0,0.0,Mar,1,1,1,8,New_Visitor,False,False
SESSION-00274,4,27.0,0,0.0,42,601.7666667,0.0,0.004545455,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,False,False
SESSION-00275,0,0.0,0,0.0,5,75.5,0.02,0.013333333,0.0,0.0,Mar,1,1,2,9,Returning_Visitor,True,False
SESSION-00276,0,0.0,0,0.0,2,153.0,0.0,0.05,0.0,0.0,Mar,2,5,6,1,Returning_Visitor,False,False
SESSION-00277,4,15.0,0,0.0,10,197.2,0.0,0.016666667,38.99,0.0,Mar,1,1,1,3,Returning_Visitor,True,True
SESSION-00278,0,0.0,0,0.0,18,3658.5,0.016666667,0.05,0.0,0.0,Mar,4,2,9,1,Returning_Visitor,False,False
SESSION-00279,0,0.0,0,0.0,5,1162.5,0.0,0.025,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
SESSION-00280,0,0.0,0,0.0,32,556.6,0.014583333,0.039583333,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
SESSION-00281,0,0.0,0,0.0,3,41.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
SESSION-00282,0,0.0,0,0.0,11,300.0714286,0.0,0.02,53.9892,0.0,Mar,2,2,1,11,Returning_Visitor,True,True
SESSION-00283,13,1249.809524,4,205.0,36,1626.625433,0.010638298,0.026186255,6.831792392,0.0,Mar,3,2,2,3,Returning_Visitor,False,False
SESSION-00284,0,0.0,0,0.0,6,69.25,0.0,0.044444444,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False
SESSION-00285,2,390.0,0,0.0,10,1169.1,0.02,0.05,0.0,0.0,Mar,3,9,9,2,Returning_Visitor,False,False
SESSION-00286,0,0.0,0,0.0,8,402.0,0.0,0.038095238,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
SESSION-00287,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
SESSION-00288,0,0.0,0,0.0,35,3324.333333,0.011428571,0.024761905,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
SESSION-00289,11,215.5238095,1,70.0,87,3037.499952,0.002150538,0.007722385,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,False,False
SESSION-00290,0,0.0,0,0.0,4,59.0,0.0,0.05,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,False,False
SESSION-00291,1,11.0,0,0.0,51,1059.253472,0.010588235,0.022643039,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,False,False
SESSION-00292,2,20.0,0,0.0,7,720.0,0.0,0.011111111,0.0,0.0,Mar,2,2,3,6,Returning_Visitor,False,False
SESSION-00293,0,0.0,0,0.0,40,905.4856061,0.0135,0.03747619,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
SESSION-00294,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
SESSION-00295,2,8.0,1,14.33333333,14,603.6666667,0.0,0.0125,44.67925,0.0,Mar,2,2,1,7,Returning_Visitor,False,True
SESSION-00296,0,0.0,0,0.0,13,328.9166667,0.0,0.014285714,59.79014286,0.0,Mar,3,2,1,3,Returning_Visitor,False,True
SESSION-00297,0,0.0,0,0.0,33,778.8166667,0.0,0.022424242,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
SESSION-00298,4,171.25,0,0.0,22,851.5595238,0.004545455,0.031907308,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
SESSION-00299,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False
SESSION-00300,0,0.0,0,0.0,3,227.5,0.0,0.022222222,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
SESSION-00301,5,227.3333333,0,0.0,17,528.9,0.0,0.002272727,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False
SESSION-00302,0,0.0,0,0.0,15,872.8333333,0.0,0.026666667,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,True,False
SESSION-00303,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
SESSION-00304,0,0.0,0,0.0,35,835.0666667,0.012571429,0.044761905,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
SESSION-00305,0,0.0,0,0.0,4,82.5,0.0,0.05,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
SESSION-00306,0,0.0,1,0.0,1,13.0,0.0,0.1,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
SESSION-00307,0,0.0,0,0.0,2,9.0,0.0,0.1,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
SESSION-00308,0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
SESSION-00309,0,0.0,0,0.0,12,94.5,0.033333333,0.025555556,0.0,0.0,Mar,3,2,4,11,Returning_Visitor,False,False
SESSION-00310,5,86.0,0,0.0,23,267.3,0.0,0.016,0.0,0.0,Mar,1,1,4,9,Returning_Visitor,True,False
SESSION-00311,0,0.0,0,0.0,29,3312.5,0.013793103,0.028965517,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
SESSION-00312,0,0.0,0,0.0,3,75.0,0.0,0.066666667,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,True,False
SESSION-00313,2,7.0,0,0.0,10,75.0,0.05,0.11,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
SESSION-00314,0,0.0,1,24.0,27,1547.5,0.003703704,0.014814815,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
SESSION-00315,7,186.9761905,2,40.0,35,1276.157071,0.0,0.008681765,0.0,0.0,Mar,1,1,6,2,Returning_Visitor,False,False
SESSION-00316,3,138.0,2,136.0,54,2631.1,0.0,0.00969697,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,False,False
SESSION-00317,0,0.0,0,0.0,2,96.0,0.0,0.1,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False
SESSION-00318,2,374.0,0,0.0,3,1370.0,0.0,0.025,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,False
SESSION-00319,2,61.0,0,0.0,5,97.0,0.0,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
SESSION-00320,1,14.0,0,0.0,46,1380.166667,0.0,0.01037037,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False
SESSION-00321,1,38.0,0,0.0,23,1483.6,0.022916667,0.038373016,7.103020833,0.0,Mar,3,2,6,1,Returning_Visitor,False,True
SESSION-00322,0,0.0,0,0.0,5,156.0,0.0,0.04,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
SESSION-00323,0,0.0,0,0.0,10,240.75,0.0,0.02,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,False,False
SESSION-00324,2,96.0,0,0.0,37,1238.5,0.005128205,0.016410256,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
SESSION-00325,6,615.25,0,0.0,68,2524.719048,0.0,0.000175593,0.0,0.0,Mar,1,2,6,1,Returning_Visitor,False,False
SESSION-00326,4,111.0,0,0.0,4,54.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
SESSION-00327,2,147.0,0,0.0,2,35.0,0.0,0.05,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
SESSION-00328,0,0.0,0,0.0,15,175.9166667,0.013333333,0.026666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
SESSION-00329,3,53.16666667,0,0.0,11,263.6,0.0,0.003571429,0.0,0.0,Mar,3,2,1,9,Returning_Visitor,False,False
SESSION-00330,2,58.0,0,0.0,7,101.8,0.0,0.011111111,0.0,0.0,Mar,3,2,8,2,New_Visitor,False,False
SESSION-00331,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
SESSION-00332,3,48.5,0,0.0,55,1042.242857,0.0,0.002222222,0.0,0.0,Mar,4,2,1,2,New_Visitor,False,False
SESSION-00333,1,21.0,3,116.0,21,613.6666667,0.008333333,0.023611111,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,False,False
SESSION-00334,4,115.3333333,0,0.0,64,1588.944444,0.003076923,0.009213675,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
SESSION-00335,0,0.0,1,929.0,75,4105.666667,0.002631579,0.017324561,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
SESSION-00336,1,8.0,0,0.0,14,269.5,0.0,0.019047619,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
SESSION-00337,1,32.28571429,0,0.0,8,1236.2,0.0,0.028571429,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
SESSION-00338,0,0.0,0,0.0,49,1384.016667,0.0,0.011904762,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
SESSION-00339,0,0.0,0,0.0,4,52.0,0.0,0.025,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
SESSION-00340,1,11.0,0,0.0,29,664.75,0.0,0.005057471,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False
SESSION-00341,0,0.0,0,0.0,7,64.0,0.0,0.014285714,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
SESSION-00342,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
SESSION-00343,0,0.0,0,0.0,8,326.5,0.1,0.125,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
SESSION-00344,0,0.0,0,0.0,25,1690.977778,0.008,0.037333333,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False
SESSION-00345,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
SESSION-00346,4,277.75,0,0.0,3,178.75,0.0,0.008,0.0,0.0,Mar,3,2,3,8,New_Visitor,False,False
SESSION-00347,0,0.0,0,0.0,12,407.0,0.0,0.033333333,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False
SESSION-00348,6,241.1666667,0,0.0,39,1513.566667,0.005128205,0.021367521,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
SESSION-00349,3,64.0,0,0.0,24,832.0909091,0.0,0.009876543,0.0,0.0,Mar,2,10,1,3,New_Visitor,False,False
SESSION-00350,1,25.5,0,0.0,12,250.8333333,0.0,0.016666667,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False
SESSION-00351,2,64.0,0,0.0,15,565.6666667,0.0,0.00625,0.0,0.0,Mar,2,2,1,1,New_Visitor,False,False
SESSION-00352,0,0.0,0,0.0,10,194.0,0.02,0.04,0.0,0.0,Mar,2,5,7,1,Returning_Visitor,False,False
SESSION-00353,8,130.0,1,18.0,19,298.0,0.0,0.016666667,19.66818546,0.0,Mar,2,2,3,1,Returning_Visitor,True,False
SESSION-00354,9,79.0,1,155.5,55,1743.066667,0.0,0.004371585,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,False,False
SESSION-00355,3,84.0,0,0.0,27,655.9166667,0.0,0.011111111,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
SESSION-00356,0,0.0,1,9.0,30,1992.833333,0.0,0.003333333,9.227000967,0.0,Mar,2,4,1,3,Returning_Visitor,False,True
SESSION-00357,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
SESSION-00358,0,0.0,0,0.0,24,308.8635531,0.0,0.028030303,0.0,0.0,Mar,2,6,2,2,Returning_Visitor,False,False
SESSION-00359,3,41.0,0,0.0,46,2749.666667,0.0,0.005555556,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
SESSION-00360,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
SESSION-00361,0,0.0,0,0.0,25,812.0,0.0,0.008,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
SESSION-00362,0,0.0,0,0.0,12,166.0,0.028571429,0.071428571,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
SESSION-00363,1,14.0,0,0.0,4,65.0,0.0,0.05,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
SESSION-00364,4,86.0,0,0.0,46,2450.688095,0.027083333,0.047905093,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
SESSION-00365,0,0.0,0,0.0,10,226.8333333,0.0,0.01,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
SESSION-00366,3,618.0,0,0.0,9,341.0,0.0,0.007692308,34.43601877,0.0,Mar,2,2,9,3,New_Visitor,False,True
SESSION-00367,0,0.0,0,0.0,13,226.0,0.0,0.053846154,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,True,False
SESSION-00368,1,11.88888889,0,0.0,111,3510.879903,9.83e-05,0.009438427,12.01656549,0.0,Mar,3,2,5,2,Returning_Visitor,False,False
SESSION-00369,5,51.5,0,0.0,2,6.0,0.0,0.033333333,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
SESSION-00370,2,7.0,0,0.0,27,559.4,0.014814815,0.030452675,0.0,0.0,Mar,2,4,4,3,Returning_Visitor,True,False
SESSION-00371,8,269.0,0,0.0,33,1109.883333,0.013888889,0.027742165,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,False,False
SESSION-00372,0,0.0,0,0.0,5,239.0,0.0,0.04,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,False,False
SESSION-00373,2,44.5,0,0.0,7,212.1666667,0.0,0.00625,0.0,0.0,Mar,3,2,1,8,New_Visitor,True,False
SESSION-00374,1,3.0,14,1165.166667,81,2820.952419,0.008897485,0.029431012,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
SESSION-00375,0,0.0,0,0.0,6,44.0,0.066666667,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
SESSION-00376,0,0.0,0,0.0,8,781.0,0.028571429,0.057142857,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,False
SESSION-00377,4,61.0,0,0.0,14,175.6666667,0.0,0.010588235,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,False,False
SESSION-00378,3,90.0,0,0.0,25,397.8846154,0.005333333,0.033504762,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
SESSION-00379,0,0.0,0,0.0,25,770.0285714,0.0112,0.034933333,0.0,0.0,Mar,3,2,8,10,Returning_Visitor,False,False
SESSION-00380,2,102.5,3,60.0,22,1034.975,0.0,0.014,16.14384,0.0,Mar,1,1,4,2,Returning_Visitor,False,True
SESSION-00381,0,0.0,0,0.0,2,12.0,0.0,0.1,0.0,0.0,Mar,1,1,5,3,Returning_Visitor,False,False
SESSION-00382,0,0.0,0,0.0,3,8.0,0.066666667,0.133333333,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
SESSION-00383,1,17.0,0,0.0,22,399.8,0.019047619,0.038095238,0.0,0.0,Mar,1,5,7,1,Returning_Visitor,False,False
SESSION-00384,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,False,False
SESSION-00385,9,213.3214286,5,528.0,61,2258.430586,0.01,0.020655014,2.810812468,0.0,Mar,1,1,4,2,Returning_Visitor,False,False
SESSION-00386,0,0.0,0,0.0,2,254.0,0.0,0.1,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,False
SESSION-00387,0,0.0,0,0.0,7,67.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
SESSION-00388,0,0.0,0,0.0,4,57.0,0.0,0.025,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,False,False
SESSION-00389,0,0.0,0,0.0,12,240.4166667,0.0,0.061688312,0.0,0.0,Mar,3,2,1,6,Returning_Visitor,False,False
SESSION-00390,0,0.0,0,0.0,8,551.1666667,0.025,0.035,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,False,False
SESSION-00391,6,71.5,0,0.0,47,1532.2,0.009929078,0.019797366,27.26888014,0.0,Mar,2,2,1,1,Returning_Visitor,False,True
SESSION-00392,0,0.0,0,0.0,7,379.5,0.057142857,0.085714286,0.0,0.0,Mar,3,2,8,1,Returning_Visitor,False,False
SESSION-00393,1,6.0,0,0.0,14,548.1857143,0.028571429,0.02987013,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,False
SESSION-00394,3,304.0,0,0.0,31,1735.301587,0.015625,0.0515625,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,False,False
SESSION-00395,0,0.0,0,0.0,3,103.0,0.0,0.022222222,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
SESSION-00396,7,151.0,0,0.0,44,1406.1,0.004081633,0.006501458,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,False,False
